DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
07/10/2019 05:30,2634,2167,All Island
07/10/2019 05:45,2523,2196,All Island
07/10/2019 06:00,2427,2225,All Island
07/10/2019 06:15,2346,2296,All Island
07/10/2019 06:30,2265,2220,All Island
07/10/2019 06:45,2184,2362,All Island
07/10/2019 07:00,1828,2302,All Island
07/10/2019 07:15,1775,2338,All Island
07/10/2019 07:30,1723,2304,All Island
07/10/2019 07:45,1671,2279,All Island
07/10/2019 08:00,1646,2154,All Island
07/10/2019 08:15,1647,2097,All Island
07/10/2019 08:30,1648,2065,All Island
07/10/2019 08:45,1649,2041,All Island
07/10/2019 09:00,1660,2099,All Island
07/10/2019 09:15,1683,2107,All Island
07/10/2019 09:30,1706,2073,All Island
07/10/2019 09:45,1728,2071,All Island
07/10/2019 10:00,1778,2053,All Island
07/10/2019 10:15,1854,2143,All Island
07/10/2019 10:30,1929,2183,All Island
07/10/2019 10:45,2005,2295,All Island
07/10/2019 11:00,2051,2438,All Island
07/10/2019 11:15,2121,2519,All Island
07/10/2019 11:30,2190,2524,All Island
07/10/2019 11:45,2259,2501,All Island
07/10/2019 12:00,2325,2595,All Island
07/10/2019 12:15,2388,2683,All Island
07/10/2019 12:30,2450,2560,All Island
07/10/2019 12:45,2513,2577,All Island
07/10/2019 13:00,2577,2573,All Island
07/10/2019 13:15,2625,2659,All Island
07/10/2019 13:30,2673,2668,All Island
07/10/2019 13:45,2720,2690,All Island
07/10/2019 14:00,2762,2684,All Island
07/10/2019 14:15,2796,2659,All Island
07/10/2019 14:30,2831,2669,All Island
07/10/2019 14:45,2865,2656,All Island
07/10/2019 15:00,2882,2718,All Island
07/10/2019 15:15,2881,2703,All Island
07/10/2019 15:30,2879,2709,All Island
07/10/2019 15:45,2878,2682,All Island
07/10/2019 16:00,2878,2637,All Island
07/10/2019 16:15,2879,2653,All Island
07/10/2019 16:30,2879,2610,All Island
07/10/2019 16:45,2880,2704,All Island
07/10/2019 17:00,2875,2719,All Island
07/10/2019 17:15,2866,2679,All Island
07/10/2019 17:30,2857,2709,All Island
07/10/2019 17:45,2848,2648,All Island
07/10/2019 18:00,2840,2615,All Island
07/10/2019 18:15,2834,2580,All Island
07/10/2019 18:30,2828,2589,All Island
07/10/2019 18:45,2822,2593,All Island
07/10/2019 19:00,2621,2711,All Island
07/10/2019 19:15,2597,2728,All Island
07/10/2019 19:30,2572,2768,All Island
07/10/2019 19:45,2547,2761,All Island
07/10/2019 20:00,2539,2788,All Island
07/10/2019 20:15,2548,2838,All Island
07/10/2019 20:30,2557,2794,All Island
07/10/2019 20:45,2565,2753,All Island
07/10/2019 21:00,2578,2751,All Island
07/10/2019 21:15,2594,2706,All Island
07/10/2019 21:30,2610,2627,All Island
07/10/2019 21:45,2626,2651,All Island
07/10/2019 22:00,2654,2667,All Island
07/10/2019 22:15,2694,2674,All Island
07/10/2019 22:30,2733,2647,All Island
07/10/2019 22:45,2773,2678,All Island
07/10/2019 23:00,2805,2614,All Island
07/10/2019 23:15,2830,2523,All Island
07/10/2019 23:30,2855,2363,All Island
07/10/2019 23:45,2879,2328,All Island
08/10/2019 00:00,2899,2155,All Island
08/10/2019 00:15,2916,2144,All Island
08/10/2019 00:30,2932,2110,All Island
08/10/2019 00:45,2948,2228,All Island
08/10/2019 01:00,2724,2272,All Island
08/10/2019 01:15,2729,2368,All Island
08/10/2019 01:30,2734,2333,All Island
08/10/2019 01:45,2739,2321,All Island
08/10/2019 02:00,2743,2284,All Island
08/10/2019 02:15,2746,2265,All Island
08/10/2019 02:30,2749,2234,All Island
08/10/2019 02:45,2752,2150,All Island
08/10/2019 03:00,2760,2149,All Island
08/10/2019 03:15,2773,2128,All Island
08/10/2019 03:30,2785,2134,All Island
08/10/2019 03:45,2798,2110,All Island
08/10/2019 04:00,2813,2112,All Island
08/10/2019 04:15,2830,2141,All Island
08/10/2019 04:30,2847,2108,All Island
08/10/2019 04:45,2864,2104,All Island
08/10/2019 05:00,2884,2103,All Island
08/10/2019 05:15,2907,2129,All Island
08/10/2019 05:30,2930,2111,All Island
08/10/2019 05:45,2953,2213,All Island
08/10/2019 06:00,2966,2299,All Island
08/10/2019 06:15,2969,2367,All Island
08/10/2019 06:30,2972,2515,All Island
08/10/2019 06:45,2975,2570,All Island
08/10/2019 07:00,2888,2679,All Island
08/10/2019 07:15,2878,2714,All Island
08/10/2019 07:30,2869,2695,All Island
08/10/2019 07:45,2860,2705,All Island
08/10/2019 08:00,2860,2700,All Island
08/10/2019 08:15,2870,2770,All Island
08/10/2019 08:30,2866,2756,All Island
08/10/2019 08:45,2876,2755,All Island
08/10/2019 09:00,2899,2711,All Island
08/10/2019 09:15,2935,2728,All Island
08/10/2019 09:30,2971,2733,All Island
08/10/2019 09:45,3007,2780,All Island
08/10/2019 10:00,3052,2836,All Island
08/10/2019 10:15,3105,2856,All Island
08/10/2019 10:30,3159,2858,All Island
08/10/2019 10:45,3213,2739,All Island
08/10/2019 11:00,3258,2749,All Island
08/10/2019 11:15,3295,2768,All Island
08/10/2019 11:30,3331,2777,All Island
08/10/2019 11:45,3368,2802,All Island
08/10/2019 12:00,3395,2802,All Island
08/10/2019 12:15,3411,2867,All Island
08/10/2019 12:30,3427,2929,All Island
08/10/2019 12:45,3443,2932,All Island
08/10/2019 13:00,3372,2897,All Island
08/10/2019 13:15,3370,2887,All Island
08/10/2019 13:30,3368,2913,All Island
08/10/2019 13:45,3367,2949,All Island
08/10/2019 14:00,3365,2987,All Island
08/10/2019 14:15,3362,2967,All Island
08/10/2019 14:30,3360,2967,All Island
08/10/2019 14:45,3358,2987,All Island
08/10/2019 15:00,3342,2965,All Island
08/10/2019 15:15,3313,2960,All Island
08/10/2019 15:30,3285,2941,All Island
08/10/2019 15:45,3256,2865,All Island
08/10/2019 16:00,3230,2873,All Island
08/10/2019 16:15,3206,2920,All Island
08/10/2019 16:30,3182,2984,All Island
08/10/2019 16:45,3158,3001,All Island
08/10/2019 17:00,3146,3042,All Island
08/10/2019 17:15,3114,2985,All Island
08/10/2019 17:30,3083,3116,All Island
08/10/2019 17:45,3052,3118,All Island
08/10/2019 18:00,3016,3113,All Island
08/10/2019 18:15,2976,2893,All Island
08/10/2019 18:30,2936,2961,All Island
08/10/2019 18:45,2896,2942,All Island
08/10/2019 19:00,2899,2977,All Island
08/10/2019 19:15,2837,2978,All Island
08/10/2019 19:30,2775,2922,All Island
08/10/2019 19:45,2714,2902,All Island
08/10/2019 20:00,2662,2952,All Island
08/10/2019 20:15,2621,3047,All Island
08/10/2019 20:30,2580,2942,All Island
08/10/2019 20:45,2540,2801,All Island
08/10/2019 21:00,2512,2802,All Island
08/10/2019 21:15,2498,2791,All Island
08/10/2019 21:30,2483,2655,All Island
08/10/2019 21:45,2469,2662,All Island
08/10/2019 22:00,2470,2578,All Island
08/10/2019 22:15,2486,2568,All Island
08/10/2019 22:30,2501,2500,All Island
08/10/2019 22:45,2517,2466,All Island
08/10/2019 23:00,2521,2462,All Island
08/10/2019 23:15,2512,2395,All Island
08/10/2019 23:30,2503,2203,All Island
08/10/2019 23:45,2494,2216,All Island
09/10/2019 00:00,2481,2137,All Island
09/10/2019 00:15,2464,2133,All Island
09/10/2019 00:30,2448,2175,All Island
09/10/2019 00:45,2430,2190,All Island
09/10/2019 01:00,2331,2326,All Island
09/10/2019 01:15,2315,2276,All Island
09/10/2019 01:30,2298,2350,All Island
09/10/2019 01:45,2282,2368,All Island
09/10/2019 02:00,2284,2328,All Island
09/10/2019 02:15,2305,2243,All Island
09/10/2019 02:30,2326,2207,All Island
09/10/2019 02:45,2347,2174,All Island
09/10/2019 03:00,2351,2194,All Island
09/10/2019 03:15,2338,2191,All Island
09/10/2019 03:30,2325,2175,All Island
09/10/2019 03:45,2312,2133,All Island
09/10/2019 04:00,2308,2199,All Island
09/10/2019 04:15,2312,2216,All Island
09/10/2019 04:30,2316,2189,All Island
09/10/2019 04:45,2320,2176,All Island
09/10/2019 05:00,2324,2291,All Island
09/10/2019 05:15,2327,2317,All Island
09/10/2019 05:30,2331,2413,All Island
09/10/2019 05:45,2334,2412,All Island
09/10/2019 06:00,2337,2350,All Island
09/10/2019 06:15,2339,2338,All Island
09/10/2019 06:30,2342,2204,All Island
09/10/2019 06:45,2344,2166,All Island
09/10/2019 07:00,2198,2254,All Island
09/10/2019 07:15,2198,2169,All Island
09/10/2019 07:30,2198,2227,All Island
09/10/2019 07:45,2199,2275,All Island
09/10/2019 08:00,2207,2338,All Island
09/10/2019 08:15,2223,2318,All Island
09/10/2019 08:30,2239,2228,All Island
09/10/2019 08:45,2255,2154,All Island
09/10/2019 09:00,2277,2107,All Island
09/10/2019 09:15,2305,2194,All Island
09/10/2019 09:30,2333,2111,All Island
09/10/2019 09:45,2362,2094,All Island
09/10/2019 10:00,2398,2132,All Island
09/10/2019 10:15,2441,2178,All Island
09/10/2019 10:30,2485,2231,All Island
09/10/2019 10:45,2529,2342,All Island
09/10/2019 11:00,2567,2285,All Island
09/10/2019 11:15,2601,2400,All Island
09/10/2019 11:30,2635,2437,All Island
09/10/2019 11:45,2669,2531,All Island
09/10/2019 12:00,2702,2631,All Island
09/10/2019 12:15,2733,2670,All Island
09/10/2019 12:30,2765,2698,All Island
09/10/2019 12:45,2796,2696,All Island
09/10/2019 13:00,2728,2665,All Island
09/10/2019 13:15,2755,2791,All Island
09/10/2019 13:30,2781,2867,All Island
09/10/2019 13:45,2807,2909,All Island
09/10/2019 14:00,2829,3030,All Island
09/10/2019 14:15,2849,3038,All Island
09/10/2019 14:30,2868,2989,All Island
09/10/2019 14:45,2887,2930,All Island
09/10/2019 15:00,2894,2873,All Island
09/10/2019 15:15,2889,3012,All Island
09/10/2019 15:30,2885,2938,All Island
09/10/2019 15:45,2880,2959,All Island
09/10/2019 16:00,2887,2996,All Island
09/10/2019 16:15,2906,3065,All Island
09/10/2019 16:30,2925,3022,All Island
09/10/2019 16:45,2943,2928,All Island
09/10/2019 17:00,2944,2897,All Island
09/10/2019 17:15,2925,2881,All Island
09/10/2019 17:30,2907,2857,All Island
09/10/2019 17:45,2888,2755,All Island
09/10/2019 18:00,2873,2740,All Island
09/10/2019 18:15,2861,2719,All Island
09/10/2019 18:30,2850,2786,All Island
09/10/2019 18:45,2838,2847,All Island
09/10/2019 19:00,2653,2859,All Island
09/10/2019 19:15,2652,2873,All Island
09/10/2019 19:30,2650,2804,All Island
09/10/2019 19:45,2648,2773,All Island
09/10/2019 20:00,2658,2850,All Island
09/10/2019 20:15,2679,2841,All Island
09/10/2019 20:30,2700,2898,All Island
09/10/2019 20:45,2721,2874,All Island
09/10/2019 21:00,2735,2847,All Island
09/10/2019 21:15,2741,2835,All Island
09/10/2019 21:30,2747,2837,All Island
09/10/2019 21:45,2753,2813,All Island
09/10/2019 22:00,2764,2843,All Island
09/10/2019 22:15,2780,2815,All Island
09/10/2019 22:30,2796,2803,All Island
09/10/2019 22:45,2812,2737,All Island
09/10/2019 23:00,2803,2732,All Island
09/10/2019 23:15,2767,2620,All Island
09/10/2019 23:30,2732,2542,All Island
09/10/2019 23:45,2697,2618,All Island
10/10/2019 00:00,2667,2613,All Island
10/10/2019 00:15,2642,2619,All Island
10/10/2019 00:30,2617,2539,All Island
10/10/2019 00:45,2592,2571,All Island
10/10/2019 01:00,2570,2594,All Island
10/10/2019 01:15,2538,2610,All Island
10/10/2019 01:30,2506,2492,All Island
10/10/2019 01:45,2474,2441,All Island
10/10/2019 02:00,2446,2315,All Island
10/10/2019 02:15,2421,2216,All Island
10/10/2019 02:30,2396,2155,All Island
10/10/2019 02:45,2371,2169,All Island
10/10/2019 03:00,2336,2063,All Island
10/10/2019 03:15,2288,1937,All Island
10/10/2019 03:30,2241,1890,All Island
10/10/2019 03:45,2194,1879,All Island
10/10/2019 04:00,2140,1882,All Island
10/10/2019 04:15,2081,1955,All Island
10/10/2019 04:30,2021,2033,All Island
10/10/2019 04:45,1962,2071,All Island
10/10/2019 05:00,1913,2177,All Island
10/10/2019 05:15,1875,2083,All Island
10/10/2019 05:30,1836,1989,All Island
10/10/2019 05:45,1798,1877,All Island
10/10/2019 06:00,1772,1822,All Island
10/10/2019 06:15,1757,1756,All Island
10/10/2019 06:30,1743,1762,All Island
10/10/2019 06:45,1728,1832,All Island
10/10/2019 07:00,1509,1845,All Island
10/10/2019 07:15,1504,1827,All Island
10/10/2019 07:30,1499,1782,All Island
10/10/2019 07:45,1494,1789,All Island
10/10/2019 08:00,1505,1906,All Island
10/10/2019 08:15,1545,1896,All Island
10/10/2019 08:30,1585,1895,All Island
10/10/2019 08:45,1625,2000,All Island
10/10/2019 09:00,1686,2019,All Island
10/10/2019 09:15,1767,2077,All Island
10/10/2019 09:30,1848,2181,All Island
10/10/2019 09:45,1929,2330,All Island
10/10/2019 10:00,2012,2421,All Island
10/10/2019 10:15,2097,2505,All Island
10/10/2019 10:30,2181,2526,All Island
10/10/2019 10:45,2266,2564,All Island
10/10/2019 11:00,2350,2684,All Island
10/10/2019 11:15,2431,2746,All Island
10/10/2019 11:30,2513,2867,All Island
10/10/2019 11:45,2595,2955,All Island
10/10/2019 12:00,2667,2960,All Island
10/10/2019 12:15,2730,2957,All Island
10/10/2019 12:30,2793,2975,All Island
10/10/2019 12:45,2856,3125,All Island
10/10/2019 13:00,2787,3161,All Island
10/10/2019 13:15,2800,3158,All Island
10/10/2019 13:30,2813,3118,All Island
10/10/2019 13:45,2827,3189,All Island
10/10/2019 14:00,2850,3100,All Island
10/10/2019 14:15,2885,3135,All Island
10/10/2019 14:30,2919,3096,All Island
10/10/2019 14:45,2953,2981,All Island
10/10/2019 15:00,2981,2940,All Island
10/10/2019 15:15,3004,2991,All Island
10/10/2019 15:30,3027,3025,All Island
10/10/2019 15:45,3049,3107,All Island
10/10/2019 16:00,3070,3099,All Island
10/10/2019 16:15,3089,3160,All Island
10/10/2019 16:30,3108,3219,All Island
10/10/2019 16:45,3127,3155,All Island
10/10/2019 17:00,3133,3091,All Island
10/10/2019 17:15,3126,3098,All Island
10/10/2019 17:30,3119,3133,All Island
10/10/2019 17:45,3112,3118,All Island
10/10/2019 18:00,3112,3152,All Island
10/10/2019 18:15,3119,3168,All Island
10/10/2019 18:30,3126,3116,All Island
10/10/2019 18:45,3133,3143,All Island
10/10/2019 19:00,3146,3145,All Island
10/10/2019 19:15,3137,3148,All Island
10/10/2019 19:30,3129,3124,All Island
10/10/2019 19:45,3120,3036,All Island
10/10/2019 20:00,3129,3093,All Island
10/10/2019 20:15,3126,3125,All Island
10/10/2019 20:30,3123,3103,All Island
10/10/2019 20:45,3120,3111,All Island
10/10/2019 21:00,3110,3139,All Island
10/10/2019 21:15,3093,3156,All Island
10/10/2019 21:30,3076,3128,All Island
10/10/2019 21:45,3059,3069,All Island
10/10/2019 22:00,3045,3166,All Island
10/10/2019 22:15,3035,3134,All Island
10/10/2019 22:30,3024,3040,All Island
10/10/2019 22:45,3014,3075,All Island
10/10/2019 23:00,2990,3021,All Island
10/10/2019 23:15,2952,2859,All Island
10/10/2019 23:30,2915,2841,All Island
10/10/2019 23:45,2877,2763,All Island
11/10/2019 00:00,2844,2666,All Island
11/10/2019 00:15,2814,2734,All Island
11/10/2019 00:30,2784,2658,All Island
11/10/2019 00:45,2755,2594,All Island
11/10/2019 01:00,2674,2419,All Island
11/10/2019 01:15,2621,2399,All Island
11/10/2019 01:30,2568,2444,All Island
11/10/2019 01:45,2515,2429,All Island
11/10/2019 02:00,2463,2362,All Island
11/10/2019 02:15,2411,2288,All Island
11/10/2019 02:30,2360,2213,All Island
11/10/2019 02:45,2308,2096,All Island
11/10/2019 03:00,2253,1984,All Island
11/10/2019 03:15,2196,1856,All Island
11/10/2019 03:30,2138,1825,All Island
11/10/2019 03:45,2080,1839,All Island
11/10/2019 04:00,2025,1788,All Island
11/10/2019 04:15,1974,1693,All Island
11/10/2019 04:30,1924,1680,All Island
11/10/2019 04:45,1873,1633,All Island
11/10/2019 05:00,1832,1559,All Island
11/10/2019 05:15,1801,1617,All Island
11/10/2019 05:30,1770,1667,All Island
11/10/2019 05:45,1738,1755,All Island
11/10/2019 06:00,1721,1860,All Island
11/10/2019 06:15,1716,1896,All Island
11/10/2019 06:30,1711,1907,All Island
11/10/2019 06:45,1706,1886,All Island
11/10/2019 07:00,1558,1889,All Island
11/10/2019 07:15,1560,1915,All Island
11/10/2019 07:30,1562,1927,All Island
11/10/2019 07:45,1563,1879,All Island
11/10/2019 08:00,1570,1809,All Island
11/10/2019 08:15,1583,1891,All Island
11/10/2019 08:30,1595,1858,All Island
11/10/2019 08:45,1607,1790,All Island
11/10/2019 09:00,1621,1744,All Island
11/10/2019 09:15,1637,1766,All Island
11/10/2019 09:30,1652,1717,All Island
11/10/2019 09:45,1668,1726,All Island
11/10/2019 10:00,1691,1773,All Island
11/10/2019 10:15,1722,1765,All Island
11/10/2019 10:30,1752,1839,All Island
11/10/2019 10:45,1783,1882,All Island
11/10/2019 11:00,1819,1975,All Island
11/10/2019 11:15,1861,2074,All Island
11/10/2019 11:30,1903,2149,All Island
11/10/2019 11:45,1945,2294,All Island
11/10/2019 12:00,1982,2353,All Island
11/10/2019 12:15,2013,2437,All Island
11/10/2019 12:30,2044,2508,All Island
11/10/2019 12:45,2075,2517,All Island
11/10/2019 13:00,2255,2728,All Island
11/10/2019 13:15,2278,2675,All Island
11/10/2019 13:30,2300,2670,All Island
11/10/2019 13:45,2322,2699,All Island
11/10/2019 14:00,2359,2577,All Island
11/10/2019 14:15,2341,2653,All Island
11/10/2019 14:30,2323,2699,All Island
11/10/2019 14:45,2304,2544,All Island
11/10/2019 15:00,2272,2508,All Island
11/10/2019 15:15,2225,2517,All Island
11/10/2019 15:30,2179,2476,All Island
11/10/2019 15:45,2132,2470,All Island
11/10/2019 16:00,2097,2479,All Island
11/10/2019 16:15,2072,2457,All Island
11/10/2019 16:30,2048,2435,All Island
11/10/2019 16:45,2024,2385,All Island
11/10/2019 17:00,1984,2235,All Island
11/10/2019 17:15,1927,2169,All Island
11/10/2019 17:30,1871,2112,All Island
11/10/2019 17:45,1814,2007,All Island
11/10/2019 18:00,1758,1996,All Island
11/10/2019 18:15,1701,2015,All Island
11/10/2019 18:30,1644,1929,All Island
11/10/2019 18:45,1587,1887,All Island
11/10/2019 19:00,1686,1873,All Island
11/10/2019 19:15,1631,1818,All Island
11/10/2019 19:30,1577,1758,All Island
11/10/2019 19:45,1522,1743,All Island
11/10/2019 20:00,1466,1659,All Island
11/10/2019 20:15,1409,1636,All Island
11/10/2019 20:30,1352,1617,All Island
11/10/2019 20:45,1295,1498,All Island
11/10/2019 21:00,1241,1461,All Island
11/10/2019 21:15,1190,1418,All Island
11/10/2019 21:30,1139,1295,All Island
11/10/2019 21:45,1088,1257,All Island
11/10/2019 22:00,1059,1161,All Island
11/10/2019 22:15,1053,1128,All Island
11/10/2019 22:30,1048,1066,All Island
11/10/2019 22:45,1042,995,All Island
11/10/2019 23:00,1026,928,All Island
11/10/2019 23:15,1001,885,All Island
11/10/2019 23:30,976,863,All Island
11/10/2019 23:45,951,842,All Island
12/10/2019 00:00,929,825,All Island
12/10/2019 00:15,910,865,All Island
12/10/2019 00:30,891,813,All Island
12/10/2019 00:45,871,790,All Island
12/10/2019 01:00,812,777,All Island
12/10/2019 01:15,793,826,All Island
12/10/2019 01:30,775,805,All Island
12/10/2019 01:45,757,778,All Island
12/10/2019 02:00,753,789,All Island
12/10/2019 02:15,763,795,All Island
12/10/2019 02:30,773,755,All Island
12/10/2019 02:45,783,790,All Island
12/10/2019 03:00,784,790,All Island
12/10/2019 03:15,775,762,All Island
12/10/2019 03:30,767,748,All Island
12/10/2019 03:45,758,739,All Island
12/10/2019 04:00,759,749,All Island
12/10/2019 04:15,769,754,All Island
12/10/2019 04:30,780,753,All Island
12/10/2019 04:45,790,746,All Island
12/10/2019 05:00,797,724,All Island
12/10/2019 05:15,799,742,All Island
12/10/2019 05:30,801,769,All Island
12/10/2019 05:45,803,760,All Island
12/10/2019 06:00,805,752,All Island
12/10/2019 06:15,807,745,All Island
12/10/2019 06:30,809,752,All Island
12/10/2019 06:45,811,723,All Island
12/10/2019 07:00,783,714,All Island
12/10/2019 07:15,781,698,All Island
12/10/2019 07:30,779,699,All Island
12/10/2019 07:45,776,723,All Island
12/10/2019 08:00,785,786,All Island
12/10/2019 08:15,803,728,All Island
12/10/2019 08:30,822,709,All Island
12/10/2019 08:45,841,704,All Island
12/10/2019 09:00,854,702,All Island
12/10/2019 09:15,860,695,All Island
12/10/2019 09:30,866,623,All Island
12/10/2019 09:45,872,604,All Island
12/10/2019 10:00,878,608,All Island
12/10/2019 10:15,882,569,All Island
12/10/2019 10:30,887,536,All Island
12/10/2019 10:45,892,523,All Island
12/10/2019 11:00,897,527,All Island
12/10/2019 11:15,903,561,All Island
12/10/2019 11:30,909,593,All Island
12/10/2019 11:45,916,627,All Island
12/10/2019 12:00,921,665,All Island
12/10/2019 12:15,925,738,All Island
12/10/2019 12:30,929,756,All Island
12/10/2019 12:45,933,830,All Island
12/10/2019 13:00,871,797,All Island
12/10/2019 13:15,863,901,All Island
12/10/2019 13:30,854,968,All Island
12/10/2019 13:45,845,996,All Island
12/10/2019 14:00,842,949,All Island
12/10/2019 14:15,843,944,All Island
