DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
29/09/2019 19:15,4416,-,All Island
29/09/2019 19:30,4543,-,All Island
29/09/2019 19:45,4591,-,All Island
29/09/2019 20:00,4568,-,All Island
29/09/2019 20:15,4541,-,All Island
29/09/2019 20:30,4468,-,All Island
29/09/2019 20:45,4393,-,All Island
29/09/2019 21:00,4317,-,All Island
29/09/2019 21:15,4229,-,All Island
29/09/2019 21:30,4121,-,All Island
29/09/2019 21:45,4018,-,All Island
29/09/2019 22:00,3888,-,All Island
29/09/2019 22:15,3801,-,All Island
29/09/2019 22:30,3704,-,All Island
29/09/2019 22:45,3580,-,All Island
29/09/2019 23:00,3477,-,All Island
29/09/2019 23:15,3390,-,All Island
29/09/2019 23:30,3289,-,All Island
29/09/2019 23:45,3214,-,All Island
30/09/2019 00:00,3149,-,All Island
30/09/2019 00:15,3120,-,All Island
30/09/2019 00:30,3068,-,All Island
30/09/2019 00:45,3031,-,All Island
30/09/2019 01:00,2994,-,All Island
30/09/2019 01:15,2974,-,All Island
30/09/2019 01:30,2939,-,All Island
30/09/2019 01:45,2906,-,All Island
30/09/2019 02:00,2881,-,All Island
30/09/2019 02:15,2868,-,All Island
30/09/2019 02:30,2845,-,All Island
30/09/2019 02:45,2831,-,All Island
30/09/2019 03:00,2813,-,All Island
30/09/2019 03:15,2809,-,All Island
30/09/2019 03:30,2805,-,All Island
30/09/2019 03:45,2790,-,All Island
30/09/2019 04:00,2784,-,All Island
30/09/2019 04:15,2803,-,All Island
30/09/2019 04:30,2815,-,All Island
30/09/2019 04:45,2833,-,All Island
30/09/2019 05:00,2863,-,All Island
30/09/2019 05:15,2925,-,All Island
30/09/2019 05:30,2953,-,All Island
30/09/2019 05:45,3033,-,All Island
30/09/2019 06:00,3160,-,All Island
30/09/2019 06:15,3347,-,All Island
30/09/2019 06:30,3463,-,All Island
30/09/2019 06:45,3646,-,All Island
30/09/2019 07:00,3856,-,All Island
30/09/2019 07:15,4117,-,All Island
30/09/2019 07:30,4254,-,All Island
30/09/2019 07:45,4403,-,All Island
30/09/2019 08:00,4517,-,All Island
30/09/2019 08:15,4644,-,All Island
30/09/2019 08:30,4674,-,All Island
30/09/2019 08:45,4703,-,All Island
30/09/2019 09:00,4750,-,All Island
30/09/2019 09:15,4822,-,All Island
30/09/2019 09:30,4816,-,All Island
30/09/2019 09:45,4862,-,All Island
30/09/2019 10:00,4842,-,All Island
30/09/2019 10:15,4804,-,All Island
30/09/2019 10:30,4838,-,All Island
30/09/2019 10:45,4838,-,All Island
30/09/2019 11:00,4890,-,All Island
30/09/2019 11:15,4909,-,All Island
30/09/2019 11:30,4909,-,All Island
30/09/2019 11:45,4928,-,All Island
30/09/2019 12:00,4910,-,All Island
30/09/2019 12:15,4936,-,All Island
30/09/2019 12:30,4920,-,All Island
30/09/2019 12:45,4934,-,All Island
30/09/2019 13:00,4914,-,All Island
30/09/2019 13:15,4893,-,All Island
30/09/2019 13:30,4846,-,All Island
30/09/2019 13:45,4817,-,All Island
30/09/2019 14:00,4846,-,All Island
30/09/2019 14:15,4855,-,All Island
30/09/2019 14:30,4854,-,All Island
30/09/2019 14:45,4846,-,All Island
30/09/2019 15:00,4875,-,All Island
30/09/2019 15:15,4920,-,All Island
30/09/2019 15:30,4965,-,All Island
30/09/2019 15:45,4999,-,All Island
30/09/2019 16:00,5014,-,All Island
30/09/2019 16:15,5103,-,All Island
30/09/2019 16:30,5159,-,All Island
30/09/2019 16:45,5220,-,All Island
30/09/2019 17:00,5243,-,All Island
30/09/2019 17:15,5287,-,All Island
30/09/2019 17:30,5335,-,All Island
30/09/2019 17:45,5292,-,All Island
30/09/2019 18:00,5284,-,All Island
30/09/2019 18:15,5206,-,All Island
30/09/2019 18:30,5156,-,All Island
30/09/2019 18:45,5086,-,All Island
30/09/2019 19:00,5072,-,All Island
30/09/2019 19:15,5129,-,All Island
30/09/2019 19:30,5156,-,All Island
30/09/2019 19:45,5149,-,All Island
30/09/2019 20:00,5084,-,All Island
30/09/2019 20:15,4989,-,All Island
30/09/2019 20:30,4899,-,All Island
30/09/2019 20:45,4814,-,All Island
30/09/2019 21:00,4750,-,All Island
30/09/2019 21:15,4624,-,All Island
30/09/2019 21:30,4485,-,All Island
30/09/2019 21:45,4356,-,All Island
30/09/2019 22:00,4238,-,All Island
30/09/2019 22:15,4124,-,All Island
30/09/2019 22:30,3995,-,All Island
30/09/2019 22:45,3868,-,All Island
30/09/2019 23:00,3722,-,All Island
30/09/2019 23:15,3604,-,All Island
30/09/2019 23:30,3518,-,All Island
30/09/2019 23:45,3439,-,All Island
01/10/2019 00:00,3373,-,All Island
01/10/2019 00:15,3330,-,All Island
01/10/2019 00:30,3278,-,All Island
01/10/2019 00:45,3211,-,All Island
01/10/2019 01:00,3164,-,All Island
01/10/2019 01:15,3125,-,All Island
01/10/2019 01:30,3109,-,All Island
01/10/2019 01:45,3085,-,All Island
01/10/2019 02:00,3048,-,All Island
01/10/2019 02:15,3024,-,All Island
01/10/2019 02:30,3003,-,All Island
01/10/2019 02:45,2982,-,All Island
01/10/2019 03:00,2973,-,All Island
01/10/2019 03:15,2972,-,All Island
01/10/2019 03:30,2951,-,All Island
01/10/2019 03:45,2956,-,All Island
01/10/2019 04:00,2949,-,All Island
01/10/2019 04:15,2945,-,All Island
01/10/2019 04:30,2965,-,All Island
01/10/2019 04:45,2969,-,All Island
01/10/2019 05:00,3001,-,All Island
01/10/2019 05:15,3053,-,All Island
01/10/2019 05:30,3077,-,All Island
01/10/2019 05:45,3154,-,All Island
01/10/2019 06:00,3288,-,All Island
01/10/2019 06:15,3492,-,All Island
01/10/2019 06:30,3602,-,All Island
01/10/2019 06:45,3813,-,All Island
01/10/2019 07:00,4001,-,All Island
01/10/2019 07:15,4309,-,All Island
01/10/2019 07:30,4444,-,All Island
01/10/2019 07:45,4576,-,All Island
01/10/2019 08:00,4635,-,All Island
01/10/2019 08:15,4716,-,All Island
01/10/2019 08:30,4700,-,All Island
01/10/2019 08:45,4695,-,All Island
01/10/2019 09:00,4701,-,All Island
01/10/2019 09:15,4734,-,All Island
01/10/2019 09:30,4738,-,All Island
01/10/2019 09:45,4780,-,All Island
01/10/2019 10:00,4736,-,All Island
01/10/2019 10:15,4712,-,All Island
01/10/2019 10:30,4721,-,All Island
01/10/2019 10:45,4736,-,All Island
01/10/2019 11:00,4730,-,All Island
01/10/2019 11:15,4722,-,All Island
01/10/2019 11:30,4726,-,All Island
01/10/2019 11:45,4712,-,All Island
01/10/2019 12:00,4671,-,All Island
01/10/2019 12:15,4730,-,All Island
01/10/2019 12:30,4758,-,All Island
01/10/2019 12:45,4781,-,All Island
01/10/2019 13:00,4789,-,All Island
01/10/2019 13:15,4738,-,All Island
01/10/2019 13:30,4697,-,All Island
01/10/2019 13:45,4671,-,All Island
01/10/2019 14:00,4698,-,All Island
01/10/2019 14:15,4719,-,All Island
01/10/2019 14:30,4706,-,All Island
01/10/2019 14:45,4696,-,All Island
01/10/2019 15:00,4732,-,All Island
01/10/2019 15:15,4747,-,All Island
01/10/2019 15:30,4756,-,All Island
01/10/2019 15:45,4771,-,All Island
01/10/2019 16:00,4815,-,All Island
01/10/2019 16:15,4889,-,All Island
01/10/2019 16:30,4945,-,All Island
01/10/2019 16:45,5006,-,All Island
01/10/2019 17:00,5050,-,All Island
01/10/2019 17:15,5076,-,All Island
01/10/2019 17:30,5112,-,All Island
01/10/2019 17:45,5078,-,All Island
01/10/2019 18:00,5049,-,All Island
01/10/2019 18:15,5003,-,All Island
01/10/2019 18:30,4963,-,All Island
01/10/2019 18:45,4947,-,All Island
01/10/2019 19:00,4967,-,All Island
01/10/2019 19:15,5040,-,All Island
01/10/2019 19:30,5160,-,All Island
01/10/2019 19:45,5159,-,All Island
01/10/2019 20:00,5144,-,All Island
01/10/2019 20:15,5076,-,All Island
01/10/2019 20:30,5014,-,All Island
01/10/2019 20:45,4917,-,All Island
01/10/2019 21:00,4858,-,All Island
01/10/2019 21:15,4743,-,All Island
01/10/2019 21:30,4624,-,All Island
01/10/2019 21:45,4515,-,All Island
01/10/2019 22:00,4386,-,All Island
01/10/2019 22:15,4264,-,All Island
01/10/2019 22:30,4121,-,All Island
01/10/2019 22:45,3977,-,All Island
01/10/2019 23:00,3852,-,All Island
01/10/2019 23:15,3714,-,All Island
01/10/2019 23:30,3622,-,All Island
01/10/2019 23:45,3504,-,All Island
02/10/2019 00:00,3460,-,All Island
02/10/2019 00:15,3435,-,All Island
02/10/2019 00:30,3376,-,All Island
02/10/2019 00:45,3324,-,All Island
02/10/2019 01:00,3271,-,All Island
02/10/2019 01:15,3226,-,All Island
02/10/2019 01:30,3197,-,All Island
02/10/2019 01:45,3169,-,All Island
02/10/2019 02:00,3146,-,All Island
02/10/2019 02:15,3135,-,All Island
02/10/2019 02:30,3115,-,All Island
02/10/2019 02:45,3091,-,All Island
02/10/2019 03:00,3072,-,All Island
02/10/2019 03:15,3062,-,All Island
02/10/2019 03:30,3066,-,All Island
02/10/2019 03:45,3053,-,All Island
02/10/2019 04:00,3055,-,All Island
02/10/2019 04:15,3064,-,All Island
02/10/2019 04:30,3080,-,All Island
02/10/2019 04:45,3097,-,All Island
02/10/2019 05:00,3126,-,All Island
02/10/2019 05:15,3179,-,All Island
02/10/2019 05:30,3205,-,All Island
02/10/2019 05:45,3277,-,All Island
02/10/2019 06:00,3393,-,All Island
02/10/2019 06:15,3571,-,All Island
02/10/2019 06:30,3711,-,All Island
02/10/2019 06:45,3885,-,All Island
02/10/2019 07:00,4124,-,All Island
02/10/2019 07:15,4441,-,All Island
02/10/2019 07:30,4572,-,All Island
02/10/2019 07:45,4729,-,All Island
02/10/2019 08:00,4822,-,All Island
02/10/2019 08:15,4923,-,All Island
02/10/2019 08:30,4927,-,All Island
02/10/2019 08:45,4946,-,All Island
02/10/2019 09:00,4972,-,All Island
02/10/2019 09:15,5014,-,All Island
02/10/2019 09:30,5013,-,All Island
02/10/2019 09:45,5002,-,All Island
02/10/2019 10:00,4998,-,All Island
02/10/2019 10:15,4950,-,All Island
02/10/2019 10:30,4947,-,All Island
02/10/2019 10:45,4935,-,All Island
02/10/2019 11:00,4930,-,All Island
02/10/2019 11:15,4911,-,All Island
02/10/2019 11:30,4894,-,All Island
02/10/2019 11:45,4878,-,All Island
02/10/2019 12:00,4878,-,All Island
02/10/2019 12:15,4894,-,All Island
02/10/2019 12:30,4903,-,All Island
02/10/2019 12:45,4918,-,All Island
02/10/2019 13:00,4875,-,All Island
02/10/2019 13:15,4824,-,All Island
02/10/2019 13:30,4772,-,All Island
02/10/2019 13:45,4767,-,All Island
02/10/2019 14:00,4765,-,All Island
02/10/2019 14:15,4781,-,All Island
02/10/2019 14:30,4760,-,All Island
02/10/2019 14:45,4769,-,All Island
02/10/2019 15:00,4771,-,All Island
02/10/2019 15:15,4803,-,All Island
02/10/2019 15:30,4820,-,All Island
02/10/2019 15:45,4836,-,All Island
02/10/2019 16:00,4872,-,All Island
02/10/2019 16:15,4931,-,All Island
02/10/2019 16:30,5006,-,All Island
02/10/2019 16:45,5076,-,All Island
02/10/2019 17:00,5116,-,All Island
02/10/2019 17:15,5164,-,All Island
02/10/2019 17:30,5210,-,All Island
02/10/2019 17:45,5226,-,All Island
02/10/2019 18:00,5229,-,All Island
02/10/2019 18:15,5195,-,All Island
02/10/2019 18:30,5180,-,All Island
02/10/2019 18:45,5181,-,All Island
02/10/2019 19:00,5216,-,All Island
02/10/2019 19:15,5328,-,All Island
02/10/2019 19:30,5397,-,All Island
02/10/2019 19:45,5392,-,All Island
02/10/2019 20:00,5322,-,All Island
02/10/2019 20:15,5241,-,All Island
02/10/2019 20:30,5157,-,All Island
02/10/2019 20:45,5055,-,All Island
02/10/2019 21:00,4982,-,All Island
02/10/2019 21:15,4851,-,All Island
02/10/2019 21:30,4711,-,All Island
02/10/2019 21:45,4581,-,All Island
02/10/2019 22:00,4446,-,All Island
02/10/2019 22:15,4298,-,All Island
02/10/2019 22:30,4147,-,All Island
02/10/2019 22:45,3989,-,All Island
02/10/2019 23:00,3859,-,All Island
02/10/2019 23:15,3731,-,All Island
02/10/2019 23:30,3614,-,All Island
02/10/2019 23:45,3520,-,All Island
03/10/2019 00:00,3450,-,All Island
03/10/2019 00:15,3412,-,All Island
03/10/2019 00:30,3367,-,All Island
03/10/2019 00:45,3304,-,All Island
03/10/2019 01:00,3268,-,All Island
03/10/2019 01:15,3235,-,All Island
03/10/2019 01:30,3201,-,All Island
03/10/2019 01:45,3150,-,All Island
03/10/2019 02:00,3129,-,All Island
03/10/2019 02:15,3115,-,All Island
03/10/2019 02:30,3100,-,All Island
03/10/2019 02:45,3072,-,All Island
03/10/2019 03:00,3064,-,All Island
03/10/2019 03:15,3052,-,All Island
03/10/2019 03:30,3056,-,All Island
03/10/2019 03:45,3042,-,All Island
03/10/2019 04:00,3052,-,All Island
03/10/2019 04:15,3069,-,All Island
03/10/2019 04:30,3079,-,All Island
03/10/2019 04:45,3114,-,All Island
03/10/2019 05:00,3145,-,All Island
03/10/2019 05:15,3191,-,All Island
03/10/2019 05:30,3218,-,All Island
03/10/2019 05:45,3277,-,All Island
03/10/2019 06:00,3392,-,All Island
03/10/2019 06:15,3565,-,All Island
03/10/2019 06:30,3689,-,All Island
03/10/2019 06:45,3898,-,All Island
03/10/2019 07:00,4131,-,All Island
03/10/2019 07:15,4476,-,All Island
03/10/2019 07:30,4582,-,All Island
03/10/2019 07:45,4705,-,All Island
03/10/2019 08:00,4817,-,All Island
03/10/2019 08:15,4894,-,All Island
03/10/2019 08:30,4887,-,All Island
03/10/2019 08:45,4896,-,All Island
03/10/2019 09:00,4924,-,All Island
03/10/2019 09:15,4957,-,All Island
03/10/2019 09:30,4966,-,All Island
03/10/2019 09:45,4966,-,All Island
03/10/2019 10:00,4973,-,All Island
03/10/2019 10:15,4950,-,All Island
03/10/2019 10:30,4979,-,All Island
03/10/2019 10:45,4981,-,All Island
03/10/2019 11:00,5011,-,All Island
03/10/2019 11:15,5028,-,All Island
03/10/2019 11:30,5023,-,All Island
03/10/2019 11:45,5012,-,All Island
03/10/2019 12:00,4999,-,All Island
03/10/2019 12:15,5046,-,All Island
03/10/2019 12:30,5024,-,All Island
03/10/2019 12:45,5013,-,All Island
03/10/2019 13:00,5011,-,All Island
03/10/2019 13:15,4982,-,All Island
03/10/2019 13:30,4907,-,All Island
03/10/2019 13:45,4896,-,All Island
03/10/2019 14:00,4875,-,All Island
03/10/2019 14:15,4888,-,All Island
03/10/2019 14:30,4881,-,All Island
03/10/2019 14:45,4859,-,All Island
03/10/2019 15:00,4884,-,All Island
03/10/2019 15:15,4892,-,All Island
03/10/2019 15:30,4932,-,All Island
03/10/2019 15:45,4963,-,All Island
03/10/2019 16:00,4972,-,All Island
03/10/2019 16:15,5037,-,All Island
03/10/2019 16:30,5118,-,All Island
03/10/2019 16:45,5181,-,All Island
03/10/2019 17:00,5228,-,All Island
03/10/2019 17:15,5255,-,All Island
03/10/2019 17:30,5301,-,All Island
03/10/2019 17:45,5310,-,All Island
03/10/2019 18:00,5292,-,All Island
03/10/2019 18:15,5258,-,All Island
03/10/2019 18:30,5242,-,All Island
03/10/2019 18:45,5226,-,All Island
03/10/2019 19:00,5231,-,All Island
03/10/2019 19:15,5265,-,All Island
03/10/2019 19:30,5297,-,All Island
03/10/2019 19:45,5217,-,All Island
03/10/2019 20:00,5145,-,All Island
03/10/2019 20:15,5079,-,All Island
03/10/2019 20:30,4997,-,All Island
03/10/2019 20:45,4923,-,All Island
03/10/2019 21:00,4812,-,All Island
03/10/2019 21:15,4686,-,All Island
03/10/2019 21:30,4580,-,All Island
03/10/2019 21:45,4466,-,All Island
03/10/2019 22:00,4335,-,All Island
03/10/2019 22:15,4186,-,All Island
03/10/2019 22:30,4039,-,All Island
03/10/2019 22:45,3913,-,All Island
03/10/2019 23:00,3812,-,All Island
03/10/2019 23:15,3708,-,All Island
03/10/2019 23:30,3584,-,All Island
03/10/2019 23:45,3486,-,All Island
04/10/2019 00:00,3426,-,All Island
04/10/2019 00:15,3409,-,All Island
04/10/2019 00:30,3355,-,All Island
04/10/2019 00:45,3312,-,All Island
04/10/2019 01:00,3250,-,All Island
04/10/2019 01:15,3219,-,All Island
04/10/2019 01:30,3184,-,All Island
04/10/2019 01:45,3145,-,All Island
04/10/2019 02:00,3110,-,All Island
04/10/2019 02:15,3109,-,All Island
04/10/2019 02:30,3090,-,All Island
04/10/2019 02:45,3049,-,All Island
04/10/2019 03:00,3031,-,All Island
04/10/2019 03:15,3030,-,All Island
04/10/2019 03:30,3019,-,All Island
04/10/2019 03:45,3002,-,All Island
04/10/2019 04:00,3013,-,All Island
04/10/2019 04:15,3018,-,All Island
04/10/2019 04:30,3032,-,All Island
04/10/2019 04:45,3038,-,All Island
04/10/2019 05:00,3066,-,All Island
04/10/2019 05:15,3121,-,All Island
04/10/2019 05:30,3156,-,All Island
04/10/2019 05:45,3241,-,All Island
04/10/2019 06:00,3370,-,All Island
04/10/2019 06:15,3561,-,All Island
04/10/2019 06:30,3657,-,All Island
04/10/2019 06:45,3832,-,All Island
04/10/2019 07:00,4072,-,All Island
04/10/2019 07:15,4370,-,All Island
04/10/2019 07:30,4499,-,All Island
04/10/2019 07:45,4649,-,All Island
04/10/2019 08:00,4757,-,All Island
04/10/2019 08:15,4877,-,All Island
04/10/2019 08:30,4887,-,All Island
04/10/2019 08:45,4881,-,All Island
04/10/2019 09:00,4929,-,All Island
04/10/2019 09:15,4967,-,All Island
04/10/2019 09:30,4948,-,All Island
04/10/2019 09:45,4944,-,All Island
04/10/2019 10:00,4934,-,All Island
04/10/2019 10:15,4879,-,All Island
04/10/2019 10:30,4894,-,All Island
04/10/2019 10:45,4889,-,All Island
04/10/2019 11:00,4873,-,All Island
04/10/2019 11:15,4890,-,All Island
04/10/2019 11:30,4864,-,All Island
04/10/2019 11:45,4868,-,All Island
04/10/2019 12:00,4927,-,All Island
04/10/2019 12:15,4937,-,All Island
04/10/2019 12:30,4958,-,All Island
04/10/2019 12:45,4928,-,All Island
04/10/2019 13:00,4886,-,All Island
04/10/2019 13:15,4846,-,All Island
04/10/2019 13:30,4776,-,All Island
04/10/2019 13:45,4764,-,All Island
04/10/2019 14:00,4726,-,All Island
04/10/2019 14:15,4720,-,All Island
04/10/2019 14:30,4711,-,All Island
04/10/2019 14:45,4688,-,All Island
04/10/2019 15:00,4706,-,All Island
04/10/2019 15:15,4718,-,All Island
04/10/2019 15:30,4731,-,All Island
04/10/2019 15:45,4723,-,All Island
04/10/2019 16:00,4732,-,All Island
04/10/2019 16:15,4761,-,All Island
04/10/2019 16:30,4816,-,All Island
04/10/2019 16:45,4844,-,All Island
04/10/2019 17:00,4884,-,All Island
04/10/2019 17:15,4939,-,All Island
04/10/2019 17:30,4992,-,All Island
04/10/2019 17:45,5007,-,All Island
04/10/2019 18:00,5007,-,All Island
04/10/2019 18:15,4974,-,All Island
04/10/2019 18:30,4966,-,All Island
04/10/2019 18:45,4963,-,All Island
04/10/2019 19:00,5006,-,All Island
04/10/2019 19:15,5099,-,All Island
04/10/2019 19:30,5128,-,All Island
04/10/2019 19:45,5101,-,All Island
04/10/2019 20:00,5029,-,All Island
04/10/2019 20:15,4937,-,All Island
04/10/2019 20:30,4856,-,All Island
04/10/2019 20:45,4778,-,All Island
04/10/2019 21:00,4687,-,All Island
04/10/2019 21:15,4579,-,All Island
04/10/2019 21:30,4477,-,All Island
04/10/2019 21:45,4368,-,All Island
04/10/2019 22:00,4255,-,All Island
04/10/2019 22:15,4132,-,All Island
04/10/2019 22:30,4037,-,All Island
04/10/2019 22:45,3932,-,All Island
04/10/2019 23:00,3826,-,All Island
04/10/2019 23:15,3751,-,All Island
04/10/2019 23:30,3665,-,All Island
04/10/2019 23:45,3582,-,All Island
05/10/2019 00:00,3518,-,All Island
05/10/2019 00:15,3491,-,All Island
05/10/2019 00:30,3420,-,All Island
05/10/2019 00:45,3362,-,All Island
05/10/2019 01:00,3307,-,All Island
05/10/2019 01:15,3248,-,All Island
05/10/2019 01:30,3206,-,All Island
05/10/2019 01:45,3146,-,All Island
05/10/2019 02:00,3116,-,All Island
05/10/2019 02:15,3110,-,All Island
05/10/2019 02:30,3071,-,All Island
05/10/2019 02:45,3038,-,All Island
05/10/2019 03:00,3020,-,All Island
05/10/2019 03:15,3018,-,All Island
05/10/2019 03:30,2997,-,All Island
05/10/2019 03:45,2999,-,All Island
05/10/2019 04:00,2978,-,All Island
05/10/2019 04:15,2975,-,All Island
05/10/2019 04:30,2968,-,All Island
05/10/2019 04:45,2964,-,All Island
05/10/2019 05:00,2972,-,All Island
05/10/2019 05:15,3010,-,All Island
05/10/2019 05:30,3013,-,All Island
05/10/2019 05:45,3050,-,All Island
05/10/2019 06:00,3098,-,All Island
05/10/2019 06:15,3181,-,All Island
05/10/2019 06:30,3233,-,All Island
05/10/2019 06:45,3281,-,All Island
05/10/2019 07:00,3376,-,All Island
05/10/2019 07:15,3551,-,All Island
05/10/2019 07:30,3555,-,All Island
05/10/2019 07:45,3624,-,All Island
05/10/2019 08:00,3719,-,All Island
05/10/2019 08:15,3870,-,All Island
05/10/2019 08:30,3983,-,All Island
05/10/2019 08:45,4117,-,All Island
05/10/2019 09:00,4209,-,All Island
05/10/2019 09:15,4302,-,All Island
05/10/2019 09:30,4349,-,All Island
05/10/2019 09:45,4390,-,All Island
05/10/2019 10:00,4445,-,All Island
05/10/2019 10:15,4494,-,All Island
05/10/2019 10:30,4508,-,All Island
05/10/2019 10:45,4530,-,All Island
05/10/2019 11:00,4539,-,All Island
05/10/2019 11:15,4574,-,All Island
05/10/2019 11:30,4553,-,All Island
05/10/2019 11:45,4533,-,All Island
05/10/2019 12:00,4506,-,All Island
05/10/2019 12:15,4527,-,All Island
05/10/2019 12:30,4522,-,All Island
05/10/2019 12:45,4516,-,All Island
05/10/2019 13:00,4491,-,All Island
05/10/2019 13:15,4466,-,All Island
05/10/2019 13:30,4483,-,All Island
05/10/2019 13:45,4454,-,All Island
05/10/2019 14:00,4430,-,All Island
05/10/2019 14:15,4390,-,All Island
05/10/2019 14:30,4371,-,All Island
05/10/2019 14:45,4353,-,All Island
05/10/2019 15:00,4333,-,All Island
05/10/2019 15:15,4359,-,All Island
05/10/2019 15:30,4346,-,All Island
05/10/2019 15:45,4318,-,All Island
05/10/2019 16:00,4339,-,All Island
05/10/2019 16:15,4356,-,All Island
05/10/2019 16:30,4407,-,All Island
05/10/2019 16:45,4452,-,All Island
05/10/2019 17:00,4531,-,All Island
05/10/2019 17:15,4615,-,All Island
05/10/2019 17:30,4650,-,All Island
05/10/2019 17:45,4659,-,All Island
05/10/2019 18:00,4665,-,All Island
05/10/2019 18:15,4635,-,All Island
05/10/2019 18:30,4623,-,All Island
05/10/2019 18:45,4629,-,All Island
05/10/2019 19:00,4673,-,All Island
05/10/2019 19:15,4711,-,All Island
05/10/2019 19:30,4707,-,All Island
05/10/2019 19:45,4623,-,All Island
05/10/2019 20:00,4539,-,All Island
05/10/2019 20:15,4460,-,All Island
05/10/2019 20:30,4406,-,All Island
05/10/2019 20:45,4342,-,All Island
05/10/2019 21:00,4273,-,All Island
05/10/2019 21:15,4194,-,All Island
05/10/2019 21:30,4133,-,All Island
05/10/2019 21:45,4075,-,All Island
05/10/2019 22:00,3966,-,All Island
05/10/2019 22:15,3892,-,All Island
05/10/2019 22:30,3815,-,All Island
05/10/2019 22:45,3699,-,All Island
05/10/2019 23:00,3610,-,All Island
05/10/2019 23:15,3549,-,All Island
05/10/2019 23:30,3477,-,All Island
05/10/2019 23:45,3423,-,All Island
06/10/2019 00:00,3367,-,All Island
06/10/2019 00:15,3367,-,All Island
06/10/2019 00:30,3337,-,All Island
06/10/2019 00:45,3261,-,All Island
06/10/2019 01:00,3217,-,All Island
06/10/2019 01:15,3173,-,All Island
06/10/2019 01:30,3120,-,All Island
06/10/2019 01:45,3074,-,All Island
06/10/2019 02:00,3026,-,All Island
06/10/2019 02:15,3009,-,All Island
06/10/2019 02:30,2976,-,All Island
06/10/2019 02:45,2954,-,All Island
06/10/2019 03:00,2912,-,All Island
06/10/2019 03:15,2883,-,All Island
06/10/2019 03:30,2898,-,All Island
06/10/2019 03:45,2878,-,All Island
06/10/2019 04:00,2865,-,All Island
06/10/2019 04:15,2857,-,All Island
06/10/2019 04:30,2849,-,All Island
06/10/2019 04:45,2880,-,All Island
06/10/2019 05:00,2872,-,All Island
06/10/2019 05:15,2905,-,All Island
06/10/2019 05:30,2896,-,All Island
06/10/2019 05:45,2937,-,All Island
06/10/2019 06:00,2956,-,All Island
06/10/2019 06:15,3004,-,All Island
06/10/2019 06:30,2996,-,All Island
06/10/2019 06:45,3059,-,All Island
06/10/2019 07:00,3122,-,All Island
06/10/2019 07:15,3191,-,All Island
06/10/2019 07:30,3196,-,All Island
06/10/2019 07:45,3217,-,All Island
06/10/2019 08:00,3311,-,All Island
06/10/2019 08:15,3396,-,All Island
06/10/2019 08:30,3490,-,All Island
06/10/2019 08:45,3596,-,All Island
06/10/2019 09:00,3664,-,All Island
06/10/2019 09:15,3760,-,All Island
06/10/2019 09:30,3837,-,All Island
06/10/2019 09:45,3925,-,All Island
06/10/2019 10:00,4001,-,All Island
06/10/2019 10:15,4070,-,All Island
06/10/2019 10:30,4093,-,All Island
06/10/2019 10:45,4124,-,All Island
06/10/2019 11:00,4123,-,All Island
06/10/2019 11:15,4166,-,All Island
06/10/2019 11:30,4183,-,All Island
06/10/2019 11:45,4196,-,All Island
06/10/2019 12:00,4211,-,All Island
06/10/2019 12:15,4243,-,All Island
06/10/2019 12:30,4262,-,All Island
06/10/2019 12:45,4268,-,All Island
06/10/2019 13:00,4269,-,All Island
06/10/2019 13:15,4257,-,All Island
06/10/2019 13:30,4238,-,All Island
06/10/2019 13:45,4197,-,All Island
06/10/2019 14:00,4148,-,All Island
06/10/2019 14:15,4110,-,All Island
06/10/2019 14:30,4098,-,All Island
06/10/2019 14:45,4056,-,All Island
06/10/2019 15:00,4029,-,All Island
06/10/2019 15:15,4011,-,All Island
06/10/2019 15:30,4006,-,All Island
06/10/2019 15:45,4006,-,All Island
06/10/2019 16:00,4043,-,All Island
06/10/2019 16:15,4104,-,All Island
06/10/2019 16:30,4156,-,All Island
06/10/2019 16:45,4207,-,All Island
06/10/2019 17:00,4255,-,All Island
06/10/2019 17:15,4321,-,All Island
06/10/2019 17:30,4399,-,All Island
06/10/2019 17:45,4433,-,All Island
06/10/2019 18:00,4452,-,All Island
06/10/2019 18:15,4470,-,All Island
06/10/2019 18:30,4494,-,All Island
06/10/2019 18:45,4574,-,All Island
06/10/2019 19:00,4664,-,All Island
06/10/2019 19:15,4737,-,All Island
06/10/2019 19:30,4737,-,All Island
06/10/2019 19:45,4724,-,All Island
06/10/2019 20:00,4672,-,All Island
06/10/2019 20:15,4592,-,All Island
06/10/2019 20:30,4521,-,All Island
06/10/2019 20:45,4453,-,All Island
06/10/2019 21:00,4392,-,All Island
06/10/2019 21:15,4282,-,All Island
06/10/2019 21:30,4179,-,All Island
06/10/2019 21:45,4096,-,All Island
06/10/2019 22:00,3986,-,All Island
06/10/2019 22:15,3879,-,All Island
06/10/2019 22:30,3746,-,All Island
06/10/2019 22:45,3645,-,All Island
06/10/2019 23:00,3518,-,All Island
06/10/2019 23:15,3433,-,All Island
06/10/2019 23:30,3338,-,All Island
06/10/2019 23:45,3257,-,All Island
07/10/2019 00:00,3230,-,All Island
07/10/2019 00:15,3185,-,All Island
07/10/2019 00:30,3148,-,All Island
07/10/2019 00:45,3079,-,All Island
07/10/2019 01:00,3023,-,All Island
07/10/2019 01:15,2971,-,All Island
